sample_id,Particle Diameter (µm),Volume Frequency Percent,Particle Diameter (µm),Cumulative Finer Volume Percent
T2SG1,0.40052727492871126,0,0.3891634956897441,0
T2SG1,0.4242600080033455,0.0031899999999973616,0.4122228825123773,0
T2SG1,0.44939899392129007,0.015660000000006224,0.4366486239045555,0.0031899999999973616
T2SG1,0.4760275584020523,0.041799999999991844,0.46252168146443734,0.018850000000003586
T2SG1,0.5042339645244234,0.08396000000000514,0.48992781406646874,0.06064999999999543
T2SG1,0.5341117052834085,0.14205000000000467,0.5189578621178732,0.14461000000000057
T2SG1,0.5657598134822446,0.2133899999999911,0.5497080486583991,0.28666000000000524
T2SG1,0.5992831899866757,0.2928299999999995,0.5822802983013474,0.5000499999999963
T2SG1,0.6347929514295152,0.37314000000000513,0.6167825750730453,0.7928799999999958
T2SG1,0.6724067985179998,0.4459299999999944,0.653329240270564,1.166020000000001
T2SG1,0.7122494061647261,0.5030400000000101,0.6920414315238431,1.6119499999999953
T2SG1,0.7544528367352978,0.5380899999999911,0.7330474643186544,2.1149900000000055
T2SG1,0.7991569777824372,0.5479899999999982,0.7764832573113003,2.6530799999999966
T2SG1,0.8465100057174706,0.534100000000004,0.8224927828447904,3.2010699999999948
T2SG1,0.8966688769560786,0.5025000000000057,0.871228544159779,3.7351699999999988
T2SG1,0.9497998481662624,0.4632999999999998,0.9228520808820317,4.237670000000005
T2SG1,1.006079027342937,0.428839999999997,0.9775345044619053,4.700970000000004
T2SG1,1.0656929575357494,0.4110500000000017,1.035457065340608,5.129810000000001
T2SG1,1.1288392351649452,0.4185699999999959,1.096811753723183,5.540860000000003
T2SG1,1.1957271649747494,0.4540700000000064,1.1618019359495164,5.959429999999999
T2SG1,1.266578453795182,0.5126799999999987,1.230643028572711,6.413500000000005
T2SG1,1.3416279454118374,0.5828300000000008,1.3035632123791052,6.926180000000004
T2SG1,1.4211243989794413,0.649349999999993,1.3808041887166405,7.509010000000005
T2SG1,1.505331313559309,0.6984800000000013,1.462621980638506,8.158359999999998
T2SG1,1.5945278015137192,0.7233900000000015,1.5492877815175217,8.856839999999998
T2SG1,1.6890095136521597,0.7275000000000031,1.641088853944092,9.58023
T2SG1,1.7890896191959311,0.7237899999999908,1.7383294818872077,10.307730000000003
T2SG1,1.8950998438093074,0.7292500000000035,1.8413319792745309,11.031519999999995
T2SG1,2.007391569137907,0.7567400000000002,1.950437758334618,11.760769999999997
T2SG1,2.126336997498811,0.8081300000000069,2.066008461242384,12.517509999999998
T2SG1,2.2523303855829075,0.8732299999999915,2.1884271588187936,13.325640000000005
T2SG1,2.385789351258694,0.9354599999999991,2.3180996202579585,14.198869999999996
T2SG1,2.527156257809079,0.9814199999999995,2.4554556580903,15.134329999999995
T2SG1,2.6768996801893645,1.00804000000001,2.600950552839803,16.115749999999995
T2SG1,2.835515958166477,1.02258999999999,2.7550665620974897,17.123790000000007
T2SG1,3.0035308414874904,1.0363400000000023,2.9183145190131516,18.146379999999994
T2SG1,3.181501232530502,1.0575700000000077,3.09123552550365,19.182719999999996
T2SG1,3.37001703221407,1.0876899999999967,3.274402745790115,20.240290000000005
T2SG1,3.5697030952836655,1.1205699999999985,3.468423306208923,21.327980000000004
T2SG1,3.78122130145612,1.1446500000000026,3.67394030759353,22.44855
T2SG1,4.005272749287112,1.1496799999999974,3.89163495689744,23.593200000000003
T2SG1,4.242600080033455,1.1359099999999955,4.122228825123773,24.74288
T2SG1,4.493989939212901,1.1137900000000034,4.366486239045554,25.878789999999995
T2SG1,4.7602755840205235,1.0914599999999997,4.625216814644375,26.99258
T2SG1,5.042339645244233,1.0678999999999994,4.899278140664687,28.084039999999998
T2SG1,5.3411170528340834,1.0410800000000053,5.18957862117873,29.15194
T2SG1,5.657598134822446,1.012919999999995,5.49708048658399,30.193020000000004
T2SG1,5.992831899866758,0.9843400000000058,5.822802983013474,31.20594
T2SG1,6.347929514295153,0.9530900000000009,6.167825750730454,32.19028
