sample_id,Particle Diameter (µm),Volume Frequency Percent,Particle Diameter (µm),Cumulative Finer Volume Percent
T3IS1,0.3781221301456121,0,0.36739403075935295,0
T3IS1,0.40052727492871126,0.0022799999999989495,0.3891634956897441,0
T3IS1,0.4242600080033455,0.011640000000001649,0.4122228825123773,0.0022799999999989495
T3IS1,0.44939899392129007,0.031879999999995245,0.4366486239045555,0.013920000000000599
T3IS1,0.4760275584020523,0.06540999999999908,0.46252168146443734,0.045799999999995844
T3IS1,0.5042339645244234,0.11304000000000869,0.48992781406646874,0.11120999999999492
T3IS1,0.5341117052834085,0.17361000000000182,0.5189578621178732,0.2242500000000036
T3IS1,0.5657598134822446,0.24414999999999853,0.5497080486583991,0.39786000000000543
T3IS1,0.5992831899866757,0.319769999999997,0.5822802983013474,0.642010000000004
T3IS1,0.6347929514295152,0.3942000000000001,0.6167825750730453,0.961780000000001
T3IS1,0.6724067985179998,0.4604900000000023,0.653329240270564,1.355980000000001
T3IS1,0.7122494061647261,0.5120399999999914,0.6920414315238431,1.8164700000000034
T3IS1,0.7544528367352978,0.5438900000000024,0.7330474643186544,2.3285099999999948
T3IS1,0.7991569777824372,0.5538000000000043,0.7764832573113003,2.872399999999997
T3IS1,0.8465100057174706,0.5431399999999975,0.8224927828447904,3.4262000000000015
T3IS1,0.8966688769560786,0.5170800000000031,0.871228544159779,3.969339999999999
T3IS1,0.9497998481662624,0.4840899999999926,0.9228520808820317,4.4864200000000025
T3IS1,1.006079027342937,0.45445000000000624,0.9775345044619053,4.970509999999995
T3IS1,1.0656929575357494,0.4383099999999973,1.035457065340608,5.4249600000000004
T3IS1,1.1288392351649452,0.44332999999999734,1.096811753723183,5.863269999999998
T3IS1,1.1957271649747494,0.47251000000000376,1.1618019359495164,6.306599999999996
T3IS1,1.266578453795182,0.5228699999999975,1.230643028572711,6.779109999999999
T3IS1,1.3416279454118374,0.585710000000006,1.3035632123791052,7.301979999999997
T3IS1,1.4211243989794413,0.6488700000000014,1.3808041887166405,7.887690000000003
T3IS1,1.505331313559309,0.7003299999999935,1.462621980638506,8.536560000000005
T3IS1,1.5945278015137192,0.7324100000000056,1.5492877815175217,9.236889999999997
T3IS1,1.6890095136521597,0.744800000000001,1.641088853944092,9.969300000000004
T3IS1,1.7890896191959311,0.7448599999999916,1.7383294818872077,10.714100000000004
T3IS1,1.8950998438093074,0.7444700000000082,1.8413319792745309,11.458959999999996
T3IS1,2.007391569137907,0.7549499999999987,1.950437758334618,12.203430000000004
T3IS1,2.126336997498811,0.7822400000000007,2.066008461242384,12.958380000000002
T3IS1,2.2523303855829075,0.8249199999999957,2.1884271588187936,13.740620000000003
T3IS1,2.385789351258694,0.8761000000000019,2.3180996202579585,14.565539999999999
T3IS1,2.527156257809079,0.9271599999999935,2.4554556580903,15.441640000000001
T3IS1,2.6768996801893645,0.970710000000008,2.600950552839803,16.368799999999993
T3IS1,2.835515958166477,1.001339999999995,2.7550665620974897,17.339510000000004
T3IS1,3.0035308414874904,1.0161700000000051,2.9183145190131516,18.340849999999996
T3IS1,3.181501232530502,1.0168799999999978,3.09123552550365,19.357020000000002
T3IS1,3.37001703221407,1.0115800000000008,3.274402745790115,20.3739
T3IS1,3.5697030952836655,1.0107300000000041,3.468423306208923,21.38548
T3IS1,3.78122130145612,1.0177899999999962,3.67394030759353,22.396210000000004
T3IS1,4.005272749287112,1.0244699999999995,3.89163495689744,23.414
T3IS1,4.242600080033455,1.018640000000004,4.122228825123773,24.438470000000002
T3IS1,4.493989939212901,0.9964699999999937,4.366486239045554,25.457110000000004
T3IS1,4.7602755840205235,0.963270000000005,4.625216814644375,26.45358
T3IS1,5.042339645244233,0.925419999999999,4.899278140664687,27.416850000000004
T3IS1,5.3411170528340834,0.885479999999994,5.18957862117873,28.342270000000003
T3IS1,5.657598134822446,0.8441600000000049,5.49708048658399,29.227749999999997
T3IS1,5.992831899866758,0.8040799999999959,5.822802983013474,30.071910000000003
T3IS1,6.347929514295153,0.769580000000003,6.167825750730454,30.875989999999998
T3IS1,6.724067985179997,0.741449999999999,6.533292402705641,31.64557
T3IS1,7.122494061647259,0.716070000000002,6.920414315238428,32.38702
T3IS1,7.544528367352981,0.6892099999999957,7.330474643186545,33.10309
T3IS1,7.991569777824374,0.6604500000000013,7.764832573113007,33.7923
T3IS1,8.465100057174705,0.6355600000000017,8.224927828447903,34.45275
T3IS1,8.966688769560786,0.6252099999999983,8.71228544159779,35.08831
T3IS1,9.497998481662622,0.6388799999999972,9.228520808820319,35.713519999999995
T3IS1,10.060790273429369,0.6778400000000073,9.775345044619048,36.352399999999996
T3IS1,10.656929575357497,0.7326500000000014,10.354570653406086,37.030240000000006
T3IS1,11.28839235164945,0.7866999999999957,10.968117537231828,37.762890000000006
T3IS1,11.957271649747495,0.8226399999999967,11.618019359495165,38.54959
T3IS1,12.665784537951817,0.8301100000000061,12.30643028572711,39.372229999999995
T3IS1,13.416279454118373,0.8089799999999925,13.035632123791045,40.20234000000001
T3IS1,14.211243989794415,0.7674400000000081,13.80804188716641,41.01132
T3IS1,15.053313135593088,0.7175900000000013,14.626219806385059,41.778760000000005
T3IS1,15.94527801513719,0.6718699999999966,15.492877815175214,42.49635000000001
T3IS1,16.89009513652159,0.640379999999996,16.41088853944092,43.168220000000005
T3IS1,17.89089619195931,0.6278400000000017,17.383294818872066,43.8086
T3IS1,18.950998438093077,0.6322400000000061,18.413319792745316,44.43644
T3IS1,20.07391569137907,0.6477499999999914,19.504377583346177,45.06868000000001
T3IS1,21.26336997498811,0.6685900000000022,20.66008461242384,45.716429999999995
T3IS1,22.523303855829067,0.6906799999999991,21.884271588187936,46.38502
T3IS1,23.85789351258694,0.7123900000000072,23.180996202579568,47.0757
T3IS1,25.271562578090798,0.733869999999992,24.554556580903018,47.788090000000004
T3IS1,26.76899680189364,0.7554900000000031,26.009505528398027,48.52196
T3IS1,28.355159581664765,0.7776000000000005,27.550665620974893,49.27745
T3IS1,30.035308414874894,0.8010399999999973,29.183145190131516,50.05505
T3IS1,31.815012325305016,0.8273599999999992,30.912355255036484,50.856089999999995
T3IS1,33.70017032214071,0.8584200000000042,32.74402745790117,51.68345
T3IS1,35.69703095283665,0.8953999999999962,34.684233062089234,52.54187
T3IS1,37.8122130145612,0.9379600000000043,36.7394030759353,53.437270000000005
T3IS1,40.05272749287111,0.9842599999999979,38.916349568974404,54.375229999999995
T3IS1,42.42600080033454,1.0312199999999994,41.22228825123771,55.35949
T3IS1,44.93989939212902,1.075710000000002,43.66486239045556,56.39071
T3IS1,47.60275584020524,1.115830000000001,46.25216814644375,57.46642
T3IS1,50.42339645244233,1.1513200000000001,48.99278140664688,58.58225
T3IS1,53.41117052834082,1.183289999999998,51.8957862117873,59.73357
T3IS1,56.57598134822446,1.2134900000000004,54.970804865839874,60.91686000000001
T3IS1,59.928318998667585,1.243329999999998,58.228029830134766,62.13035
T3IS1,63.47929514295152,1.2735400000000008,61.67825750730454,63.37368
T3IS1,67.24067985179997,1.3042300000000007,65.33292402705641,64.64722
T3IS1,71.22494061647258,1.335360000000002,69.20414315238429,65.95145
T3IS1,75.4452836735298,1.3668299999999967,73.30474643186541,67.28681
T3IS1,79.91569777824375,1.3983599999999985,77.64832573113009,68.65364000000001
T3IS1,84.65100057174706,1.4293100000000003,82.24927828447905,70.052
T3IS1,89.66688769560785,1.4588900000000016,87.1228544159779,71.48131
T3IS1,94.97998481662621,1.4866600000000008,92.28520808820318,72.9402
T3IS1,100.60790273429369,1.5127499999999987,97.75345044619048,74.42686
T3IS1,106.56929575357498,1.5376500000000015,103.54570653406086,75.93961
T3IS1,112.88392351649449,1.5616400000000001,109.6811753723183,77.47726
T3IS1,119.57271649747493,1.5842699999999987,116.18019359495162,79.0389
T3IS1,126.65784537951818,1.6043400000000014,123.0643028572711,80.62317
T3IS1,134.16279454118373,1.6197699999999982,130.35632123791046,82.22751000000001
T3IS1,142.11243989794414,1.6275800000000007,138.08041887166408,83.84728
T3IS1,150.53313135593086,1.6241399999999988,146.26219806385058,85.47485999999999
T3IS1,159.45278015137188,1.6055100000000015,154.92877815175214,87.09899999999999
T3IS1,168.9009513652159,1.567998999999999,164.10888539440919,88.70451
T3IS1,178.90896191959308,1.5088820000000003,173.83294818872065,90.272509
T3IS1,189.50998438093077,1.4270550000000006,184.13319792745315,91.781391
T3IS1,200.73915691379074,1.3234159999999995,195.04377583346178,93.208446
T3IS1,212.63369974988112,1.2007460000000005,206.60084612423844,94.531862
T3IS1,225.23303855829067,1.0633039999999996,218.84271588187934,95.732608
T3IS1,238.57893512586944,0.916053,231.80996202579573,96.795912
T3IS1,252.715625780908,0.763746,245.5455658090302,97.711965
T3IS1,267.68996801893644,0.6100620000000001,260.0950552839803,98.475711
T3IS1,283.55159581664765,0.45696749999999997,275.50665620974894,99.085773
T3IS1,300.35308414874896,0.30470069999999994,291.8314519013152,99.54274050000001
T3IS1,318.1501232530502,0.1525588,309.1235525503649,99.84744119999999
T3IS1,337.00170322140707,0,327.44027457901166,100
