sample_id,Particle Diameter (µm),Volume Frequency Percent,Particle Diameter (µm),Cumulative Finer Volume Percent
T2IS2,0.3781221301456121,0,0.36739403075935295,0
T2IS2,0.40052727492871126,0.002179999999996074,0.3891634956897441,0
T2IS2,0.4242600080033455,0.011769999999999836,0.4122228825123773,0.002179999999996074
T2IS2,0.44939899392129007,0.03286000000000122,0.4366486239045555,0.01394999999999591
T2IS2,0.4760275584020523,0.06805000000000838,0.46252168146443734,0.04680999999999713
T2IS2,0.5042339645244234,0.11814999999999465,0.48992781406646874,0.11486000000000551
T2IS2,0.5341117052834085,0.18183000000000504,0.5189578621178732,0.23301000000000016
T2IS2,0.5657598134822446,0.25572999999999846,0.5497080486583991,0.4148400000000052
T2IS2,0.5992831899866757,0.334459999999992,0.5822802983013474,0.6705700000000037
T2IS2,0.6347929514295152,0.411130000000004,0.6167825750730453,1.0050299999999956
T2IS2,0.6724067985179998,0.47823999999999645,0.653329240270564,1.4161599999999996
T2IS2,0.7122494061647261,0.5288100000000018,0.6920414315238431,1.894399999999996
T2IS2,0.7544528367352978,0.5578300000000036,0.7330474643186544,2.423209999999998
T2IS2,0.7991569777824372,0.5634599999999934,0.7764832573113003,2.9810400000000015
T2IS2,0.8465100057174706,0.5478700000000059,0.8224927828447904,3.544499999999995
T2IS2,0.8966688769560786,0.5174699999999977,0.871228544159779,4.092370000000001
T2IS2,0.9497998481662624,0.48200000000000465,0.9228520808820317,4.609839999999998
T2IS2,1.006079027342937,0.4529200000000011,0.9775345044619053,5.091840000000003
T2IS2,1.0656929575357494,0.44084999999999264,1.035457065340608,5.544760000000004
T2IS2,1.1288392351649452,0.45315000000000216,1.096811753723183,5.985609999999997
T2IS2,1.1957271649747494,0.4913700000000021,1.1618019359495164,6.4387599999999985
T2IS2,1.266578453795182,0.5501199999999984,1.230643028572711,6.930130000000001
T2IS2,1.3416279454118374,0.6178499999999976,1.3035632123791052,7.48025
T2IS2,1.4211243989794413,0.6799600000000017,1.3808041887166405,8.098099999999997
T2IS2,1.505331313559309,0.7236400000000032,1.462621980638506,8.778059999999998
