sample_id,Particle Diameter (µm),Volume Frequency Percent,Particle Diameter (µm),Cumulative Finer Volume Percent
T2SG2,0.3781221301456121,0,0.36739403075935295,0
T2SG2,0.40052727492871126,0.00010999999999761201,0.3891634956897441,0
T2SG2,0.4242600080033455,0.0059200000000037,0.4122228825123773,0.00010999999999761201
T2SG2,0.44939899392129007,0.02198999999999396,0.4366486239045555,0.006030000000001312
T2SG2,0.4760275584020523,0.05147000000000901,0.46252168146443734,0.02801999999999527
T2SG2,0.5042339645244234,0.0957099999999933,0.48992781406646874,0.07949000000000428
T2SG2,0.5341117052834085,0.15397000000000327,0.5189578621178732,0.17519999999999758
T2SG2,0.5657598134822446,0.22343000000000224,0.5497080486583991,0.32917000000000085
T2SG2,0.5992831899866757,0.2991299999999919,0.5822802983013474,0.5526000000000031
T2SG2,0.6347929514295152,0.3744600000000098,0.6167825750730453,0.851729999999995
T2SG2,0.6724067985179998,0.44196999999999154,0.653329240270564,1.2261900000000048
T2SG2,0.7122494061647261,0.4945199999999983,0.6920414315238431,1.6681599999999963
T2SG2,0.7544528367352978,0.5266800000000016,0.7330474643186544,2.1626799999999946
T2SG2,0.7991569777824372,0.5360000000000031,0.7764832573113003,2.689359999999996
T2SG2,0.8465100057174706,0.5239600000000011,0.8224927828447904,3.2253599999999993
T2SG2,0.8966688769560786,0.4961699999999958,0.871228544159779,3.7493200000000004
T2SG2,0.9497998481662624,0.46171000000000406,0.9228520808820317,4.245489999999997
T2SG2,1.006079027342937,0.4314999999999958,0.9775345044619053,4.7072
T2SG2,1.0656929575357494,0.416060000000007,1.035457065340608,5.1386999999999965
T2SG2,1.1288392351649452,0.4229999999999956,1.096811753723183,5.5547600000000035
T2SG2,1.1957271649747494,0.45471999999999735,1.1618019359495164,5.977759999999998
T2SG2,1.266578453795182,0.5073600000000011,1.230643028572711,6.432479999999996
T2SG2,1.3416279454118374,0.5712800000000073,1.3035632123791052,6.939839999999997
T2SG2,1.4211243989794413,0.6339199999999989,1.3808041887166405,7.5111200000000045
T2SG2,1.505331313559309,0.6836999999999982,1.462621980638506,8.145040000000003
T2SG2,1.5945278015137192,0.714439999999994,1.5492877815175217,8.828740000000002
T2SG2,1.6890095136521597,0.7277700000000054,1.641088853944092,9.543179999999996
T2SG2,1.7890896191959311,0.7324899999999968,1.7383294818872077,10.270950000000001
T2SG2,1.8950998438093074,0.7405100000000053,1.8413319792745309,11.003439999999998
T2SG2,2.007391569137907,0.7610899999999976,1.950437758334618,11.743950000000003
T2SG2,2.126336997498811,0.7967900000000028,2.066008461242384,12.505040000000001
T2SG2,2.2523303855829075,0.8431899999999937,2.1884271588187936,13.301830000000002
T2SG2,2.385789351258694,0.8925500000000031,2.3180996202579585,14.145019999999997
T2SG2,2.527156257809079,0.9383800000000053,2.4554556580903,15.03757
T2SG2,2.6768996801893645,0.9771999999999892,2.600950552839803,15.975950000000005
T2SG2,2.835515958166477,1.0071700000000017,2.7550665620974897,16.953149999999994
T2SG2,3.0035308414874904,1.0271699999999995,2.9183145190131516,17.960319999999996
T2SG2,3.181501232530502,1.0392900000000038,3.09123552550365,18.987489999999994
T2SG2,3.37001703221407,1.0514800000000046,3.274402745790115,20.02678
T2SG2,3.5697030952836655,1.0728199999999966,3.468423306208923,21.078260000000004
T2SG2,3.78122130145612,1.1022899999999947,3.67394030759353,22.15108
T2SG2,4.005272749287112,1.125290000000001,3.89163495689744,23.253369999999997
T2SG2,4.242600080033455,1.126729999999998,4.122228825123773,24.378659999999996
T2SG2,4.493989939212901,1.1056200000000072,4.366486239045554,25.505389999999995
T2SG2,4.7602755840205235,1.0713799999999996,4.625216814644375,26.61101
T2SG2,5.042339645244233,1.030770000000003,4.899278140664687,27.68239
T2SG2,5.3411170528340834,0.9864800000000007,5.18957862117873,28.713160000000006
T2SG2,5.657598134822446,0.9427999999999992,5.49708048658399,29.699640000000006
T2SG2,5.992831899866758,0.9054599999999913,5.822802983013474,30.642440000000004
T2SG2,6.347929514295153,0.8765300000000087,6.167825750730454,31.547899999999995
T2SG2,6.724067985179997,0.8518399999999926,6.533292402705641,32.42443
T2SG2,7.122494061647259,0.824809999999998,6.920414315238428,33.27627
T2SG2,7.544528367352981,0.790970000000002,7.330474643186545,34.101079999999996
T2SG2,7.991569777824374,0.752380000000008,7.764832573113007,34.89205
T2SG2,8.465100057174705,0.720619999999994,8.224927828447903,35.64443000000001
T2SG2,8.966688769560786,0.7125200000000054,8.71228544159779,36.36505
T2SG2,9.497998481662622,0.739449999999997,9.228520808820319,37.07757
T2SG2,10.060790273429369,0.7987700000000042,9.775345044619048,37.81702
T2SG2,10.656929575357497,0.8734599999999926,10.354570653406086,38.615790000000004
T2SG2,11.28839235164945,0.9394400000000025,10.968117537231828,39.48925
T2SG2,11.957271649747495,0.9759700000000038,11.618019359495165,40.42869
