sample_id,Particle Diameter (µm),Volume Frequency Percent,Particle Diameter (µm),Cumulative Finer Volume Percent
T3SG2,0.4242600080033455,0,0.4122228825123773,0
T3SG2,0.44939899392129007,0.007150000000000212,0.4366486239045555,0
T3SG2,0.4760275584020523,0.02746999999999611,0.46252168146443734,0.007150000000000212
T3SG2,0.5042339645244234,0.06471000000000116,0.48992781406646874,0.03461999999999632
T3SG2,0.5341117052834085,0.11992000000000669,0.5189578621178732,0.09932999999999748
T3SG2,0.5657598134822446,0.19126999999999894,0.5497080486583991,0.21925000000000416
T3SG2,0.5992831899866757,0.2741400000000005,0.5822802983013474,0.4105200000000031
T3SG2,0.6347929514295152,0.3613199999999983,0.6167825750730453,0.6846600000000036
T3SG2,0.6724067985179998,0.4441200000000034,0.653329240270564,1.045980000000002
T3SG2,0.7122494061647261,0.5134699999999937,0.6920414315238431,1.4901000000000053
T3SG2,0.7544528367352978,0.5617199999999989,0.7330474643186544,2.003569999999999
T3SG2,0.7991569777824372,0.5841100000000043,0.7764832573113003,2.565289999999998
T3SG2,0.8465100057174706,0.5802599999999991,0.8224927828447904,3.149400000000002
T3SG2,0.8966688769560786,0.5546399999999951,0.871228544159779,3.7296600000000013
T3SG2,0.9497998481662624,0.5163100000000087,0.9228520808820317,4.2842999999999964
T3SG2,1.006079027342937,0.47746999999999096,0.9775345044619053,4.800610000000005
T3SG2,1.0656929575357494,0.4509700000000061,1.035457065340608,5.278079999999996
T3SG2,1.1288392351649452,0.44756999999999714,1.096811753723183,5.729050000000003
T3SG2,1.1957271649747494,0.47285999999999717,1.1618019359495164,6.17662
T3SG2,1.266578453795182,0.525220000000004,1.230643028572711,6.649479999999997
T3SG2,1.3416279454118374,0.5956799999999984,1.3035632123791052,7.1747000000000005
T3SG2,1.4211243989794413,0.6701300000000021,1.3808041887166405,7.770379999999999
T3SG2,1.505331313559309,0.7335399999999992,1.462621980638506,8.440510000000002
T3SG2,1.5945278015137192,0.7753400000000021,1.5492877815175217,9.174050000000001
T3SG2,1.6890095136521597,0.793659999999996,1.641088853944092,9.949390000000003
T3SG2,1.7890896191959311,0.796410000000003,1.7383294818872077,10.743049999999998
T3SG2,1.8950998438093074,0.7980499999999946,1.8413319792745309,11.539460000000002
T3SG2,2.007391569137907,0.8132300000000092,1.950437758334618,12.337509999999996
T3SG2,2.126336997498811,0.8500299999999905,2.066008461242384,13.150740000000006
T3SG2,2.2523303855829075,0.9068300000000029,2.1884271588187936,14.000769999999996
T3SG2,2.385789351258694,0.9739400000000065,2.3180996202579585,14.907599999999999
T3SG2,2.527156257809079,1.0392699999999921,2.4554556580903,15.881540000000005
T3SG2,2.6768996801893645,1.0936100000000004,2.600950552839803,16.920809999999996
T3SG2,2.835515958166477,1.132640000000007,2.7550665620974897,18.014419999999998
T3SG2,3.0035308414874904,1.156579999999996,2.9183145190131516,19.147060000000003
T3SG2,3.181501232530502,1.1695299999999964,3.09123552550365,20.30364
T3SG2,3.37001703221407,1.17931,3.274402745790115,21.473169999999996
T3SG2,3.5697030952836655,1.1933300000000036,3.468423306208923,22.652479999999997
T3SG2,3.78122130145612,1.2110300000000018,3.67394030759353,23.84581
T3SG2,4.005272749287112,1.2212800000000024,3.89163495689744,25.05684
T3SG2,4.242600080033455,1.2116799999999928,4.122228825123773,26.278120000000005
T3SG2,4.493989939212901,1.1810700000000063,4.366486239045554,27.4898
T3SG2,4.7602755840205235,1.139469999999998,4.625216814644375,28.670870000000004
T3SG2,5.042339645244233,1.0976199999999992,4.899278140664687,29.810340000000004
T3SG2,5.3411170528340834,1.060569999999994,5.18957862117873,30.907960000000003
T3SG2,5.657598134822446,1.02850000000001,5.49708048658399,31.968529999999994
T3SG2,5.992831899866758,1.0005299999999995,5.822802983013474,32.99703
T3SG2,6.347929514295153,0.975769999999998,6.167825750730454,33.99756000000001
T3SG2,6.724067985179997,0.9509499999999949,6.533292402705641,34.973330000000004
T3SG2,7.122494061647259,0.9215799999999996,6.920414315238428,35.924279999999996
T3SG2,7.544528367352981,0.8863100000000013,7.330474643186545,36.845859999999995
T3SG2,7.991569777824374,0.8495299999999983,7.764832573113007,37.732169999999996
T3SG2,8.465100057174705,0.8214400000000066,8.224927828447903,38.5817
T3SG2,8.966688769560786,0.8142299999999936,8.71228544159779,39.40314
T3SG2,9.497998481662622,0.8354300000000037,9.228520808820319,40.217369999999995
T3SG2,10.060790273429369,0.8822099999999944,9.775345044619048,41.0528
T3SG2,10.656929575357497,0.9415900000000033,10.354570653406086,41.93500999999999
T3SG2,11.28839235164945,0.995950000000001,10.968117537231828,42.876599999999996
T3SG2,11.957271649747495,1.0295300000000007,11.618019359495165,43.87255
T3SG2,12.665784537951817,1.0342300000000026,12.30643028572711,44.90208
T3SG2,13.416279454118373,1.0109099999999982,13.035632123791045,45.936310000000006
T3SG2,14.211243989794415,0.9672800000000037,13.80804188716641,46.94722
T3SG2,15.053313135593088,0.9147299999999969,14.626219806385059,47.914500000000004
T3SG2,15.94527801513719,0.8653699999999986,15.492877815175214,48.82923
T3SG2,16.89009513652159,0.8291400000000004,16.41088853944092,49.6946
T3SG2,17.89089619195931,0.8110999999999979,17.383294818872066,50.52374
T3SG2,18.950998438093077,0.8103000000000027,18.413319792745316,51.33483999999999
T3SG2,20.07391569137907,0.8222200000000013,19.504377583346177,52.14514
T3SG2,21.26336997498811,0.8419599999999972,20.66008461242384,52.96736
T3SG2,22.523303855829067,0.8660900000000027,21.884271588187936,53.80932000000001
T3SG2,23.85789351258694,0.8930899999999964,23.180996202579568,54.67541
T3SG2,25.271562578090798,0.9226100000000015,24.554556580903018,55.5685
T3SG2,26.76899680189364,0.9542300000000004,26.009505528398027,56.49111
T3SG2,28.355159581664765,0.9873000000000021,27.550665620974893,57.44534
T3SG2,30.035308414874894,1.021289999999997,29.183145190131516,58.43264
T3SG2,31.815012325305016,1.0560100000000017,30.912355255036484,59.45393
T3SG2,33.70017032214071,1.0914599999999997,32.74402745790117,60.50994000000001
T3SG2,35.69703095283665,1.1271699999999996,34.684233062089234,61.601400000000005
T3SG2,37.8122130145612,1.161810000000002,36.7394030759353,62.728570000000005
T3SG2,40.05272749287111,1.1931999999999998,38.916349568974404,63.89038
T3SG2,42.42600080033454,1.2187599999999965,41.22228825123771,65.08358000000001
T3SG2,44.93989939212902,1.2365300000000023,43.66486239045556,66.30233999999999
T3SG2,47.60275584020524,1.245799999999997,46.25216814644375,67.53887
T3SG2,50.42339645244233,1.2473700000000032,48.99278140664688,68.78466999999999
T3SG2,53.41117052834082,1.2429699999999988,51.8957862117873,70.03204000000001
T3SG2,56.57598134822446,1.2342999999999993,54.970804865839874,71.27501000000001
T3SG2,59.928318998667585,1.2220500000000023,58.228029830134766,72.50931
T3SG2,63.47929514295152,1.2053199999999986,61.67825750730454,73.73136
T3SG2,67.24067985179997,1.18182,65.33292402705641,74.93668
T3SG2,71.22494061647258,1.1485699999999988,69.20414315238429,76.1185
T3SG2,75.4452836735298,1.1028700000000002,73.30474643186541,77.26706999999999
T3SG2,79.91569777824375,1.0430400000000006,77.64832573113009,78.36994
T3SG2,84.65100057174706,0.9694599999999998,82.24927828447905,79.41298
T3SG2,89.66688769560785,0.8850899999999995,87.1228544159779,80.38244
T3SG2,94.97998481662621,0.79573,92.28520808820318,81.26753
T3SG2,100.60790273429369,0.709570000000001,97.75345044619048,82.06326
T3SG2,106.56929575357498,0.6358300000000011,103.54570653406086,82.77283
T3SG2,112.88392351649449,0.5832099999999979,109.6811753723183,83.40866
T3SG2,119.57271649747493,0.5585400000000018,116.18019359495162,83.99187
T3SG2,126.65784537951818,0.5661699999999992,123.0643028572711,84.55041
T3SG2,134.16279454118373,0.6075200000000003,130.35632123791046,85.11658
T3SG2,142.11243989794414,0.681000000000001,138.08041887166408,85.7241
T3SG2,150.53313135593086,0.7818999999999993,146.26219806385058,86.4051
T3SG2,159.45278015137188,0.9025099999999995,154.92877815175214,87.187
T3SG2,168.9009513652159,1.03255,164.10888539440919,88.08951
T3SG2,178.90896191959308,1.1598009999999992,173.83294818872065,89.12206
T3SG2,189.50998438093077,1.270789,184.13319792745315,90.28186099999999
T3SG2,200.73915691379074,1.351513,195.04377583346178,91.55265
T3SG2,212.63369974988112,1.3884930000000004,206.60084612423844,92.904163
T3SG2,225.23303855829067,1.3700630000000005,218.84271588187934,94.292656
T3SG2,238.57893512586944,1.2878109999999998,231.80996202579573,95.662719
T3SG2,252.715625780908,1.1380640000000002,245.5455658090302,96.95053
T3SG2,267.68996801893644,0.923044,260.0950552839803,98.088594
T3SG2,283.55159581664765,0.6512551,275.50665620974894,99.011638
T3SG2,300.35308414874896,0.3371069,291.8314519013152,99.6628931
T3SG2,318.1501232530502,0,309.1235525503649,100
