sample_id,Particle Diameter (µm),Volume Frequency Percent,Particle Diameter (µm),Cumulative Finer Volume Percent
T1IS3,0.3569703095283665,0,0.3468423306208923,0
T1IS3,0.3781221301456121,0.0004699999999968618,0.36739403075935295,0
T1IS3,0.40052727492871126,0.006960000000000299,0.3891634956897441,0.0004699999999968618
T1IS3,0.4242600080033455,0.024100000000004673,0.4122228825123773,0.007429999999997161
T1IS3,0.44939899392129007,0.055240000000000844,0.4366486239045555,0.031530000000001834
T1IS3,0.4760275584020523,0.1021099999999997,0.46252168146443734,0.08677000000000268
T1IS3,0.5042339645244234,0.16448999999999492,0.48992781406646874,0.18888000000000238
T1IS3,0.5341117052834085,0.24013000000000506,0.5189578621178732,0.3533699999999973
T1IS3,0.5657598134822446,0.3247600000000017,0.5497080486583991,0.5935000000000024
T1IS3,0.5992831899866757,0.4122499999999918,0.5822802983013474,0.9182600000000041
T1IS3,0.6347929514295152,0.4952700000000032,0.6167825750730453,1.3305099999999959
T1IS3,0.6724067985179998,0.5661600000000044,0.653329240270564,1.825779999999999
T1IS3,0.7122494061647261,0.6181499999999951,0.6920414315238431,2.3919400000000035
T1IS3,0.7544528367352978,0.6466700000000047,0.7330474643186544,3.0100899999999986
T1IS3,0.7991569777824372,0.65056,0.7764832573113003,3.6567600000000033
T1IS3,0.8465100057174706,0.6328099999999948,0.8224927828447904,4.307320000000003
T1IS3,0.8966688769560786,0.6005800000000061,0.871228544159779,4.940129999999998
T1IS3,0.9497998481662624,0.5644199999999988,0.9228520808820317,5.540710000000004
T1IS3,1.006079027342937,0.5364099999999983,0.9775345044619053,6.105130000000003
T1IS3,1.0656929575357494,0.5277100000000035,1.035457065340608,6.641540000000001
T1IS3,1.1288392351649452,0.5459899999999962,1.096811753723183,7.169250000000005
T1IS3,1.1957271649747494,0.592769999999998,1.1618019359495164,7.715240000000001
T1IS3,1.266578453795182,0.6623000000000046,1.230643028572711,8.30801
T1IS3,1.3416279454118374,0.7421799999999923,1.3035632123791052,8.970310000000003
T1IS3,1.4211243989794413,0.8164600000000077,1.3808041887166405,9.712489999999995
T1IS3,1.505331313559309,0.8707199999999915,1.462621980638506,10.528950000000004
T1IS3,1.5945278015137192,0.8975200000000072,1.5492877815175217,11.399669999999995
T1IS3,1.6890095136521597,0.9004499999999971,1.641088853944092,12.297190000000002
T1IS3,1.7890896191959311,0.8937399999999984,1.7383294818872077,13.19764
T1IS3,1.8950998438093074,0.8969300000000069,1.8413319792745309,14.091379999999997
T1IS3,2.007391569137907,0.9260899999999905,1.950437758334618,14.988310000000006
T1IS3,2.126336997498811,0.9852500000000042,2.066008461242384,15.914399999999995
T1IS3,2.2523303855829075,1.0636500000000049,2.1884271588187936,16.89965
T1IS3,2.385789351258694,1.1408699999999938,2.3180996202579585,17.963300000000004
T1IS3,2.527156257809079,1.1983599999999983,2.4554556580903,19.104169999999996
T1IS3,2.6768996801893645,1.2300100000000036,2.600950552839803,20.302529999999997
T1IS3,2.835515958166477,1.2444299999999964,2.7550665620974897,21.53254
T1IS3,3.0035308414874904,1.2570200000000087,2.9183145190131516,22.776969999999995
T1IS3,3.181501232530502,1.2779299999999938,3.09123552550365,24.033990000000006
T1IS3,3.37001703221407,1.3050600000000023,3.274402745790115,25.31192
T1IS3,3.5697030952836655,1.3265799999999994,3.468423306208923,26.61698
T1IS3,3.78122130145612,1.3296399999999986,3.67394030759353,27.94356
T1IS3,4.005272749287112,1.3095199999999974,3.89163495689744,29.2732
T1IS3,4.242600080033455,1.2735900000000022,4.122228825123773,30.582719999999995
T1IS3,4.493989939212901,1.2365999999999988,4.366486239045554,31.85631
T1IS3,4.7602755840205235,1.2095700000000043,4.625216814644375,33.092909999999996
T1IS3,5.042339645244233,1.1937399999999987,4.899278140664687,34.30248
T1IS3,5.3411170528340834,1.1846400000000035,5.18957862117873,35.49622
T1IS3,5.657598134822446,1.1762599999999956,5.49708048658399,36.68086
T1IS3,5.992831899866758,1.1603099999999977,5.822802983013474,37.85712
T1IS3,6.347929514295153,1.1281100000000044,6.167825750730454,39.01743
T1IS3,6.724067985179997,1.0757899999999987,6.533292402705641,40.145540000000004
T1IS3,7.122494061647259,1.008129999999996,6.920414315238428,41.22133
T1IS3,7.544528367352981,0.9376099999999998,7.330474643186545,42.229459999999996
T1IS3,7.991569777824374,0.8801600000000076,7.764832573113007,43.167069999999995
T1IS3,8.465100057174705,0.8508499999999919,8.224927828447903,44.047230000000006
T1IS3,8.966688769560786,0.8585900000000035,8.71228544159779,44.89807999999999
T1IS3,9.497998481662622,0.9013099999999996,9.228520808820319,45.75667
T1IS3,10.060790273429369,0.966239999999996,9.775345044619048,46.65798
T1IS3,10.656929575357497,1.0346400000000089,10.354570653406086,47.624219999999994
T1IS3,11.28839235164945,1.088369999999994,10.968117537231828,48.658860000000004
T1IS3,11.957271649747495,1.1150099999999996,11.618019359495165,49.747229999999995
T1IS3,12.665784537951817,1.1089400000000027,12.30643028572711,50.86223999999999
T1IS3,13.416279454118373,1.0715099999999977,13.035632123791045,51.971180000000004
T1IS3,14.211243989794415,1.0112800000000033,13.80804188716641,53.04268999999999
T1IS3,15.053313135593088,0.9425699999999981,14.626219806385059,54.05397000000001
T1IS3,15.94527801513719,0.8804800000000002,15.492877815175214,54.99654
T1IS3,16.89009513652159,0.8354399999999984,16.41088853944092,55.87702
T1IS3,17.89089619195931,0.8110000000000006,17.383294818872066,56.71246
T1IS3,18.950998438093077,0.8048900000000025,18.413319792745316,57.52345999999999
T1IS3,20.07391569137907,0.8113399999999993,19.504377583346177,58.32835000000001
T1IS3,21.26336997498811,0.8237500000000009,20.66008461242384,59.13969
T1IS3,22.523303855829067,0.83704,21.884271588187936,59.96344
T1IS3,23.85789351258694,0.8482900000000015,23.180996202579568,60.80048
T1IS3,25.271562578090798,0.8563399999999999,24.554556580903018,61.64877
T1IS3,26.76899680189364,0.861329999999999,26.009505528398027,62.50511000000001
T1IS3,28.355159581664765,0.8647999999999989,27.550665620974893,63.366440000000004
T1IS3,30.035308414874894,0.8698099999999986,29.183145190131516,64.23124
T1IS3,31.815012325305016,0.8806299999999989,30.912355255036484,65.10104999999999
T1IS3,33.70017032214071,0.9010900000000044,32.74402745790117,65.98168
T1IS3,35.69703095283665,0.9329799999999999,34.684233062089234,66.88277000000001
T1IS3,37.8122130145612,0.9751699999999974,36.7394030759353,67.81575
T1IS3,40.05272749287111,1.0234200000000027,38.916349568974404,68.79092
T1IS3,42.42600080033454,1.0710699999999962,41.22228825123771,69.81434
T1IS3,44.93989939212902,1.110620000000001,43.66486239045556,70.88541
T1IS3,47.60275584020524,1.1359300000000017,46.25216814644375,71.99603
T1IS3,50.42339645244233,1.1437699999999995,48.99278140664688,73.13195999999999
T1IS3,53.41117052834082,1.13452,51.8957862117873,74.27573000000001
T1IS3,56.57598134822446,1.111669999999998,54.970804865839874,75.41025
T1IS3,59.928318998667585,1.0807100000000014,58.228029830134766,76.52192
T1IS3,63.47929514295152,1.0479199999999995,61.67825750730454,77.60263
T1IS3,67.24067985179997,1.0193900000000005,65.33292402705641,78.65055
T1IS3,71.22494061647258,1.0002099999999987,69.20414315238429,79.66994000000001
T1IS3,75.4452836735298,0.9935400000000011,73.30474643186541,80.67014999999999
T1IS3,79.91569777824375,0.999810000000001,77.64832573113009,81.66369
T1IS3,84.65100057174706,1.0166299999999988,82.24927828447905,82.6635
T1IS3,89.66688769560785,1.03945,87.1228544159779,83.68012999999999
T1IS3,94.97998481662621,1.062769999999999,92.28520808820318,84.71958
T1IS3,100.60790273429369,1.0811300000000024,97.75345044619048,85.78235
T1IS3,106.56929575357498,1.0894999999999988,103.54570653406086,86.86348000000001
T1IS3,112.88392351649449,1.0832999999999995,109.6811753723183,87.95298
T1IS3,119.57271649747493,1.0586410000000004,116.18019359495162,89.03628
T1IS3,126.65784537951818,1.0132520000000005,123.0643028572711,90.094921
T1IS3,134.16279454118373,0.947722999999999,130.35632123791046,91.10817300000001
T1IS3,142.11243989794414,0.8665900000000004,138.08041887166408,92.055896
T1IS3,150.53313135593086,0.7782670000000005,146.26219806385058,92.922486
T1IS3,159.45278015137188,0.6933449999999994,154.92877815175214,93.700753
T1IS3,168.9009513652159,0.6218149999999999,164.10888539440919,94.394098
T1IS3,178.90896191959308,0.5705220000000004,173.83294818872065,95.015913
T1IS3,189.50998438093077,0.5415709999999997,184.13319792745315,95.58643500000001
T1IS3,200.73915691379074,0.5318750000000004,195.04377583346178,96.128006
T1IS3,212.63369974988112,0.5337669999999995,206.60084612423844,96.659881
T1IS3,225.23303855829067,0.536783,218.84271588187934,97.193648
T1IS3,238.57893512586944,0.5300640000000002,231.80996202579573,97.730431
T1IS3,252.715625780908,0.5043369999999998,245.5455658090302,98.260495
T1IS3,267.68996801893644,0.45323250000000004,260.0950552839803,98.764832
T1IS3,283.55159581664765,0.3739964,275.50665620974894,99.2180645
T1IS3,300.35308414874896,0.2678434,291.8314519013152,99.5920609
T1IS3,318.1501232530502,0.1400957,309.1235525503649,99.8599043
T1IS3,337.00170322140707,0,327.44027457901166,100
